2024-10-21T18:56:53Z,27.8,30.9,628,2247,697,137,23,0,0,socioeconomic,5700,198529,3007,3016,40.729736,-73.993225,0.997015915,9.239394188,0.860086143,0.017893907
2024-10-21T18:56:58Z,28,31.3,600,2097,651,108,24,0,0,socioeconomic,5700,198529,3007,3016,40.729767,-73.993256,0.997015915,9.239394188,0.860086143,0.017857171
2024-10-21T18:57:03Z,27.9,31.6,600,2127,673,97,23,0,0,socioeconomic,5700,198529,3007,3016,40.729813,-73.993347,0.997015915,9.239394188,0.860086143,0.017758668
2024-10-21T18:57:08Z,27.9,32,600,2133,672,99,18,0,0,socioeconomic,5700,198529,3007,3016,40.729858,-73.993347,0.997015915,9.239394188,0.860086143,0.01774952
2024-10-21T18:57:13Z,27.8,32.2,588,2073,637,87,12,1,0,socioeconomic,5700,198529,3007,3016,40.729858,-73.993317,0.997015915,9.239394188,0.860086143,0.017778902
2024-10-21T18:57:18Z,27.8,32.5,577,1998,601,92,7,1,0,socioeconomic,5700,198529,3007,3016,40.729904,-73.993286,0.997015915,9.239394188,0.860086143,0.017800058
2024-10-21T18:57:23Z,27.8,32.9,566,1965,599,98,4,1,0,socioeconomic,5700,198529,3007,3016,40.729935,-73.993347,0.997015915,9.239394188,0.860086143,0.01773412
2024-10-21T18:57:28Z,27.7,33.1,563,1986,613,101,4,1,0,socioeconomic,5700,198529,3007,3016,40.729965,-73.993378,0.997015915,9.256917,0.825847208,0.017697811
2024-10-21T18:57:33Z,27.7,33.4,521,1935,595,117,8,0,0,socioeconomic,5700,198529,3007,3016,40.72998,-73.993408,0.997015915,9.256917,0.825847208,0.01766545
2024-10-21T18:57:38Z,27.7,33.4,519,1809,558,91,7,1,0,socioeconomic,5700,198529,3007,3016,40.72998,-73.993378,0.997015915,9.256917,0.825847208,0.017694868
2024-10-21T18:57:43Z,27.6,34,553,1755,537,86,7,1,0,socioeconomic,5700,198529,3007,3016,40.729858,-73.993317,0.997015915,9.239394188,0.860086143,0.017778902
2024-10-21T18:57:48Z,27.6,34.2,564,1947,589,72,6,0,0,socioeconomic,5700,198529,3007,3016,40.729782,-73.993317,0.997015915,9.239394188,0.860086143,0.01779439
2024-10-21T18:57:53Z,27.5,34.1,575,2034,618,82,7,0,0,socioeconomic,5700,198529,3007,3016,40.729675,-73.993225,0.997015915,9.239394188,0.860086143,0.017906649
2024-10-21T18:57:58Z,27.3,34.2,573,1893,574,76,4,0,0,socioeconomic,5700,198529,3007,3016,40.729675,-73.993225,0.997015915,9.239394188,0.860086143,0.017906649
2024-10-21T18:58:03Z,27.2,34.3,572,1737,532,63,1,0,0,socioeconomic,5700,198529,3007,3016,40.729691,-73.993256,0.997015915,9.239394188,0.860086143,0.017872978
2024-10-21T18:58:08Z,27.3,34.4,597,1602,491,61,0,0,0,socioeconomic,5700,198529,3007,3016,40.729691,-73.993225,0.997015915,9.239394188,0.860086143,0.017903288
2024-10-21T18:58:13Z,27.2,34.3,600,1752,538,65,1,0,0,socioeconomic,5700,198529,3007,3016,40.729706,-73.993225,0.997015915,9.239394188,0.860086143,0.017900149
2024-10-21T18:58:18Z,27.1,34.4,598,1653,510,61,2,0,0,socioeconomic,5700,198529,3007,3016,40.729706,-73.993256,0.997015915,9.239394188,0.860086143,0.017869834
2024-10-21T18:58:23Z,26.9,34.6,598,1695,522,47,2,0,0,socioeconomic,5700,198529,3007,3016,40.729706,-73.993256,0.997015915,9.239394188,0.860086143,0.017869834
2024-10-21T18:58:28Z,26.8,34.7,597,1671,512,46,2,0,0,socioeconomic,5700,198529,3007,3016,40.729706,-73.993256,0.997015915,9.239394188,0.860086143,0.017869834
2024-10-21T18:58:33Z,26.8,34.8,598,1755,540,60,2,0,0,socioeconomic,5700,198529,3007,3016,40.729691,-73.993256,0.997015915,9.239394188,0.860086143,0.017872978
2024-10-21T18:58:38Z,26.9,34.8,597,1863,586,69,2,0,0,socioeconomic,5700,198529,3007,3016,40.729691,-73.993256,0.997015915,9.239394188,0.860086143,0.017872978
2024-10-21T18:58:43Z,26.9,34.8,642,1779,556,83,2,0,0,socioeconomic,5700,198529,3007,3016,40.729675,-73.993256,0.997015915,9.239394188,0.860086143,0.017876345
2024-10-21T18:58:48Z,26.9,34.7,640,1782,542,76,1,0,0,socioeconomic,5700,198529,3007,3016,40.72966,-73.993225,0.997015915,9.239394188,0.860086143,0.017909813
2024-10-21T18:58:53Z,26.9,34.6,483,1770,535,68,1,0,0,socioeconomic,5700,198529,3007,3016,40.729675,-73.993225,0.997015915,9.239394188,0.860086143,0.017906649
2024-10-21T18:58:58Z,27.1,34.6,493,1839,557,75,0,0,0,socioeconomic,5700,198529,3007,3016,40.729675,-73.993225,0.997015915,9.239394188,0.860086143,0.017906649
2024-10-21T18:59:03Z,27.2,34.6,501,1956,609,73,1,1,1,socioeconomic,5700,198529,3007,3016,40.72966,-73.993256,0.997015915,9.239394188,0.860086143,0.017879515
2024-10-21T18:59:08Z,27.3,34.5,521,1845,574,65,1,1,1,socioeconomic,5700,198529,3007,3016,40.729675,-73.993256,0.997015915,9.239394188,0.860086143,0.017876345
2024-10-21T18:59:13Z,27.3,34.4,528,1845,563,75,1,1,1,socioeconomic,5700,198529,3007,3016,40.72966,-73.993286,0.997015915,9.239394188,0.860086143,0.017850196
2024-10-21T18:59:18Z,27.4,34.6,528,1716,512,61,1,1,1,socioeconomic,5700,198529,3007,3016,40.72966,-73.993286,0.997015915,9.239394188,0.860086143,0.017850196
2024-10-21T18:59:23Z,27.5,34.4,529,1704,518,59,0,0,0,socioeconomic,5700,198529,3007,3016,40.72966,-73.993286,0.997015915,9.239394188,0.860086143,0.017850196
2024-10-21T18:59:28Z,27.6,34.2,530,1629,493,47,0,0,0,socioeconomic,5700,198529,3007,3016,40.72966,-73.993286,0.997015915,9.239394188,0.860086143,0.017850196
2024-10-21T18:59:33Z,27.7,34.1,534,1539,469,50,1,1,0,socioeconomic,5700,198529,3007,3016,40.72966,-73.993286,0.997015915,9.239394188,0.860086143,0.017850196
2024-10-21T18:59:38Z,27.9,34,534,1440,440,55,1,1,0,socioeconomic,5700,198529,3007,3016,40.72966,-73.993286,0.997015915,9.239394188,0.860086143,0.017850196
2024-10-21T18:59:43Z,27.9,33.7,533,1557,475,62,1,1,0,socioeconomic,5700,198529,3007,3016,40.72966,-73.993286,0.997015915,9.239394188,0.860086143,0.017850196
2024-10-23T19:01:40Z,26.5,54.4,291,2568,777,124,18,0,0,socioeconomic,14300,NA,0,0,40.795288,-73.950592,NA,6.026916981,0.624641299,0.013989244
2024-10-23T19:01:45Z,26,56.2,443,2034,630,101,19,0,0,socioeconomic,14300,NA,0,0,40.795319,-73.950531,NA,6.026916981,0.624641299,0.013979515
2024-10-23T19:01:50Z,25.8,57,440,1914,603,100,17,0,0,socioeconomic,14300,NA,0,0,40.795364,-73.95047,NA,6.026916981,0.624641299,0.013981626
2024-10-23T19:01:55Z,25.4,57.8,393,1944,603,85,10,0,0,socioeconomic,14300,NA,0,0,40.795425,-73.95047,NA,6.026916981,0.624641299,0.014031841
2024-10-23T19:02:00Z,25.2,58.6,430,1908,589,81,7,0,0,socioeconomic,14300,NA,0,0,40.795456,-73.950439,NA,6.026916981,0.624641299,0.014039878
2024-10-23T19:02:05Z,24.9,59.3,438,1785,549,72,2,0,0,socioeconomic,14300,NA,0,0,40.795532,-73.950409,NA,6.026916981,0.624641299,0.014085702
2024-10-23T19:02:10Z,24.6,60.1,426,1680,527,73,0,0,0,socioeconomic,14300,NA,0,0,40.795563,-73.950348,NA,6.026916981,0.624641299,0.014077118
2024-10-23T19:02:15Z,24.3,60.9,422,1593,501,65,0,0,0,socioeconomic,14300,NA,0,0,40.795563,-73.950317,NA,6.026916981,0.624641299,0.014059803
2024-10-23T19:02:20Z,24,61.6,405,1725,539,63,0,0,0,socioeconomic,14300,NA,0,0,40.795593,-73.950317,NA,6.026916981,0.624641299,0.014084712
2024-10-23T19:02:25Z,23.8,62.3,406,1704,535,44,0,0,0,socioeconomic,14300,NA,0,0,40.795609,-73.950317,NA,6.026916981,0.624641299,0.014098005
2024-10-23T19:02:30Z,23.5,63,406,1815,565,34,0,0,0,socioeconomic,14300,NA,0,0,40.795639,-73.950317,NA,6.026916981,0.624641299,0.014122945
2024-10-23T19:02:35Z,23.4,63.5,407,1797,564,49,0,0,0,socioeconomic,14300,NA,0,0,40.795685,-73.950256,NA,6.026916981,0.624641299,0.014127534
2024-10-23T19:02:40Z,23.1,64.1,441,1791,559,57,0,0,0,socioeconomic,14300,NA,0,0,40.7957,-73.950256,NA,6.026916981,0.624641299,0.014140056
2024-10-23T19:02:45Z,23.1,64.6,440,1791,551,62,0,0,0,socioeconomic,14300,NA,0,0,40.795761,-73.950226,NA,6.026916981,0.624641299,0.0141746
2024-10-23T19:02:50Z,22.9,64.9,444,1755,542,69,1,0,0,socioeconomic,14300,NA,0,0,40.795822,-73.950195,NA,6.026916981,0.624641299,0.014208842
2024-10-23T19:02:55Z,22.7,65.3,466,1686,513,61,1,0,0,socioeconomic,14300,NA,0,0,40.795837,-73.950165,NA,6.026916981,0.624641299,0.014205173
2024-10-23T19:03:00Z,22.6,65.8,473,1809,553,52,1,0,0,socioeconomic,14300,NA,0,0,40.795868,-73.950165,NA,6.026916981,0.624641299,0.014231247
2024-10-23T19:03:05Z,22.6,66,470,1929,581,57,1,0,0,socioeconomic,14300,NA,0,0,40.795929,-73.950134,NA,6.026916981,0.624641299,0.014265943
2024-10-23T19:03:10Z,22.6,66.2,473,1854,562,49,0,0,0,socioeconomic,14300,NA,0,0,40.795975,-73.950073,NA,6.026916981,0.624641299,0.014272203
2024-10-23T19:03:15Z,22.5,66.4,468,1710,526,58,2,0,0,socioeconomic,14300,NA,0,0,40.796021,-73.950043,NA,6.026916981,0.624641299,0.014295257
2024-10-23T19:03:20Z,22.5,66.5,439,1527,468,71,2,0,0,socioeconomic,14300,NA,0,0,40.796036,-73.949982,NA,6.026916981,0.624641299,0.014275811
2024-10-23T19:03:25Z,22.4,66.7,440,1416,437,61,2,0,0,socioeconomic,14300,NA,0,0,40.796066,-73.949951,NA,6.026916981,0.624641299,0.014285087
2024-10-23T19:03:30Z,22.2,66.9,443,1335,413,61,3,1,1,socioeconomic,14300,NA,0,0,40.796082,-73.949951,NA,6.026916981,0.624641299,0.014298724
2024-10-23T19:03:35Z,22,67.3,444,1443,441,65,3,2,1,socioeconomic,14300,NA,0,0,40.796097,-73.949921,NA,6.026916981,0.624641299,0.014295862
2024-10-23T19:03:40Z,21.8,67.7,446,1578,485,66,4,2,1,socioeconomic,14300,NA,0,0,40.796127,-73.94989,NA,6.026916981,0.624641299,0.014305386
2024-10-23T19:03:45Z,21.7,68.2,460,1593,490,68,3,1,0,socioeconomic,14300,NA,0,0,40.796158,-73.94989,NA,6.026916981,0.624641299,0.014331905
2024-10-23T19:03:50Z,21.7,68.4,461,1629,507,67,2,0,0,socioeconomic,14300,NA,0,0,40.796188,-73.94989,NA,6.026916981,0.624641299,0.014357585
2024-10-23T19:03:55Z,21.7,68.4,461,1767,549,76,3,3,0,socioeconomic,14300,NA,0,0,40.796234,-73.94986,NA,6.026916981,0.624641299,0.014381565
2024-10-23T19:04:00Z,21.7,68.4,462,1890,592,69,3,3,0,socioeconomic,14300,NA,0,0,40.79628,-73.94986,NA,6.026916981,0.624641299,0.014421056
2024-10-23T19:04:05Z,21.8,68.5,465,1950,611,84,3,3,0,socioeconomic,14300,NA,0,0,40.79631,-73.949829,NA,6.026916981,0.624641299,0.014431008
2024-10-23T19:04:10Z,21.7,68.6,455,1959,608,88,4,3,0,socioeconomic,14300,NA,0,0,40.796356,-73.949768,NA,6.026916981,0.624641299,0.014439605
2024-10-23T19:04:15Z,21.6,68.9,399,2034,632,88,5,0,0,socioeconomic,14300,NA,0,0,40.796371,-73.949768,NA,6.026916981,0.624641299,0.01445254
2024-10-23T19:04:20Z,21.7,69.6,496,1980,610,88,5,0,0,socioeconomic,14300,NA,0,0,40.796417,-73.949768,NA,6.026916981,0.624641299,0.014492233
2024-10-23T19:04:25Z,21.7,69.8,639,2100,656,82,5,0,0,socioeconomic,14300,NA,0,0,40.796448,-73.949768,NA,6.026916981,0.624641299,0.014519003
2024-10-23T19:04:30Z,21.7,69.7,680,2235,691,74,3,0,0,socioeconomic,14300,NA,0,0,40.796494,-73.949738,NA,6.026916981,0.624641299,0.014531067
2024-10-23T19:04:35Z,21.8,69.7,680,2103,651,73,0,0,0,socioeconomic,14300,NA,0,0,40.79657,-73.949738,NA,6.026916981,0.624641299,0.014568003
2024-10-23T19:04:40Z,21.9,69.7,680,2196,667,71,0,0,0,socioeconomic,14300,NA,0,0,40.7966,-73.949707,NA,6.026916981,0.624641299,0.014555644
2024-10-23T19:04:45Z,22,69.5,673,1956,595,70,1,1,0,socioeconomic,14300,NA,0,0,40.796646,-73.949646,NA,6.026916981,0.624641299,0.014525216
2024-10-23T19:04:50Z,22,69.4,673,1923,573,65,2,2,0,socioeconomic,14300,NA,0,0,40.796677,-73.949554,NA,6.026916981,0.624641299,0.014460777
2024-10-23T19:04:55Z,22.1,69.2,667,1905,584,69,2,2,0,socioeconomic,14300,NA,0,0,40.796677,-73.949463,NA,6.026916981,0.624641299,0.014381989
2024-10-23T19:05:00Z,22.1,69.1,656,1929,598,71,1,1,0,socioeconomic,14300,NA,0,0,40.796692,-73.949432,NA,6.026916981,0.624641299,0.014362728
2024-10-23T19:05:05Z,22.2,68.9,589,1824,580,66,0,0,0,socioeconomic,14300,NA,0,0,40.796738,-73.949432,NA,6.026916981,0.624641299,0.014385942
2024-10-23T19:05:10Z,22.2,68.8,556,1734,539,50,0,0,0,socioeconomic,14300,NA,0,0,40.796814,-73.949402,NA,6.026916981,0.624641299,0.014398735
2024-10-23T19:05:15Z,22.2,68.8,546,1791,556,59,1,0,0,socioeconomic,14300,NA,0,0,40.796906,-73.949341,NA,6.074266434,0.628334224,0.014393695
2024-10-23T19:05:20Z,22.2,68.6,547,1899,578,65,1,0,0,socioeconomic,14300,NA,0,0,40.796921,-73.949341,NA,6.074266434,0.628334224,0.014401459
2024-10-23T19:05:25Z,22.2,68.6,538,2022,621,71,1,0,0,socioeconomic,18600,40073,5894,6074,40.796967,-73.94931,0.970365492,6.074266434,0.628334224,0.014398878
2024-10-23T19:05:30Z,22.2,68.6,527,2079,645,84,0,0,0,socioeconomic,18600,40073,5894,6074,40.797012,-73.94928,0.970365492,6.074266434,0.628334224,0.014396837
2024-10-23T19:05:35Z,22.2,68.7,510,2238,681,86,0,0,0,socioeconomic,18600,40073,5894,6074,40.797043,-73.949249,0.970365492,6.074266434,0.628334224,0.014386766
2024-10-23T19:05:40Z,22.2,68.7,508,2367,719,96,0,0,0,socioeconomic,18600,40073,5894,6074,40.797058,-73.949219,0.970365492,6.074266434,0.628334224,0.014369204
2024-10-23T19:05:45Z,22.1,68.7,495,2325,702,81,0,0,0,socioeconomic,18600,40073,5894,6074,40.797104,-73.949219,0.970365492,6.074266434,0.628334224,0.014393578
2024-10-23T19:05:50Z,22.2,68.7,461,2169,666,89,7,1,0,socioeconomic,18600,40073,5894,6074,40.797134,-73.949188,0.970365492,6.074266434,0.628334224,0.014383301
2024-10-23T19:05:55Z,22.3,68.7,462,2193,673,83,4,0,0,socioeconomic,18600,40073,5894,6074,40.79718,-73.949188,0.970365492,6.074266434,0.628334224,0.014407894
2024-10-23T19:06:00Z,22.4,68.5,464,2175,662,77,2,0,0,socioeconomic,18600,40073,5894,6074,40.797241,-73.949188,0.970365492,6.074266434,0.628334224,0.014440667
2024-10-23T19:06:05Z,22.4,68.3,471,2274,694,84,3,0,0,socioeconomic,18600,40073,5894,6074,40.797272,-73.949158,0.970365492,6.189640999,0.661490798,0.014432158
2024-10-23T19:06:10Z,22.5,68.1,472,2106,641,85,5,0,0,socioeconomic,18600,40073,5894,6074,40.797302,-73.949127,0.970365492,6.189640999,0.661490798,0.014422389
2024-10-23T19:06:15Z,22.5,68,478,2049,630,88,4,0,0,socioeconomic,18600,40073,5894,6074,40.797348,-73.949097,0.970365492,6.189640999,0.661490798,0.014422324
2024-10-23T19:06:20Z,22.6,68,478,2028,615,93,3,0,0,socioeconomic,18600,40073,5894,6074,40.797379,-73.949097,0.970365492,6.189640999,0.661490798,0.014439301
